"tahun","nama_provinsi","nama_kabupaten","nama_kecamatan","nama_kelurahan","jenis_kelamin","agama","jumlah","periode_data"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO","Laki-laki","Islam","64","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Laki-laki","Islam","26","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Laki-laki","Islam","108","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Laki-laki","Islam","79","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Laki-laki","Islam","135","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Laki-laki","Islam","154","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Laki-laki","Islam","73","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Laki-laki","Islam","45","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Laki-laki","Islam","78","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Laki-laki","Islam","74","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Laki-laki","Islam","100","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Laki-laki","Islam","128","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Laki-laki","Islam","46","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Laki-laki","Islam","227","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Laki-laki","Islam","92","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Laki-laki","Islam","181","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Laki-laki","Islam","59","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Laki-laki","Islam","129","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Laki-laki","Islam","123","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Laki-laki","Islam","131","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Laki-laki","Islam","187","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Laki-laki","Islam","73","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Laki-laki","Islam","85","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Laki-laki","Islam","106","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Laki-laki","Islam","83","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Laki-laki","Islam","98","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Laki-laki","Islam","57","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA","Laki-laki","Islam","113","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Laki-laki","Islam","66","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Laki-laki","Islam","95","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Laki-laki","Islam","164","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Laki-laki","Islam","169","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Laki-laki","Islam","110","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Laki-laki","Islam","97","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Laki-laki","Islam","82","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG","Laki-laki","Islam","60","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP","Laki-laki","Islam","48","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","PONDOK RANGGON","Laki-laki","Islam","46","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL","Laki-laki","Islam","62","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","SETU","Laki-laki","Islam","35","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS","Laki-laki","Islam","57","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA","Laki-laki","Islam","132","2013"
"2013","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CEGER","Laki-laki","Islam","38","2013"
"2013","DKI JAKARTA","KABUPATEN ADMINISTRASI KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU PANGGANG","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","KABUPATEN ADMINISTRASI KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU KELAPA","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","KABUPATEN ADMINISTRASI KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU HARAPAN","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","KABUPATEN ADMINISTRASI KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU UNTUNG JAWA","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","KABUPATEN ADMINISTRASI KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU TIDUNG","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","KABUPATEN ADMINISTRASI KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU PARI","Perempuan","Islam","1","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","GAMBIR","Perempuan","Islam","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","CIDENG","Perempuan","Islam","18","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","Islam","25","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Perempuan","Islam","11","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","KEBON KELAPA","Perempuan","Islam","10","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","DURI PULO","Perempuan","Islam","17","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU","Perempuan","Islam","18","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR","Perempuan","Islam","10","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARTINI","Perempuan","Islam","27","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","GUNUNG SAHARI UTARA","Perempuan","Islam","9","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","MANGGA DUA SELATAN","Perempuan","Islam","17","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEMAYORAN","Perempuan","Islam","42","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Perempuan","Islam","17","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","Islam","40","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","Islam","21","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","Islam","20","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU","Perempuan","Islam","43","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SUMUR BATU","Perempuan","Islam","28","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG","Perempuan","Islam","2","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","SENEN","Perempuan","Islam","11","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","KENARI","Perempuan","Islam","36","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","PASEBAN","Perempuan","Islam","128","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","KRAMAT","Perempuan","Islam","58","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","KWITANG","Perempuan","Islam","39","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","BUNGUR","Perempuan","Islam","17","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","Islam","45","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Perempuan","Islam","88","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI","Perempuan","Islam","48","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","Islam","68","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","Islam","78","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","Islam","21","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","Islam","8","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","Islam","43","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","Islam","4","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","Islam","52","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","Islam","42","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","Islam","59","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","Islam","76","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","Islam","39","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","Islam","32","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Perempuan","Islam","101","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA","Perempuan","Islam","58","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","GALUR","Perempuan","Islam","27","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","CIDENG","Laki-laki","Kristen","12","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki-laki","Kristen","9","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki-laki","Kristen","6","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","KEBON KELAPA","Laki-laki","Kristen","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","DURI PULO","Laki-laki","Kristen","2","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU","Laki-laki","Kristen","12","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR","Laki-laki","Kristen","7","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARTINI","Laki-laki","Kristen","13","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","GUNUNG SAHARI UTARA","Laki-laki","Kristen","8","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","MANGGA DUA SELATAN","Laki-laki","Kristen","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEMAYORAN","Laki-laki","Kristen","8","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Laki-laki","Kristen","3","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki-laki","Kristen","2","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki-laki","Kristen","2","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki-laki","Kristen","7","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU","Laki-laki","Kristen","9","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SUMUR BATU","Laki-laki","Kristen","7","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG","Laki-laki","Kristen","0","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","SENEN","Laki-laki","Kristen","6","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","KENARI","Laki-laki","Kristen","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","PASEBAN","Laki-laki","Kristen","7","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","KRAMAT","Laki-laki","Kristen","15","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","KWITANG","Laki-laki","Kristen","8","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","SENEN","BUNGUR","Laki-laki","Kristen","7","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki-laki","Kristen","11","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki-laki","Kristen","13","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI","Laki-laki","Kristen","6","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","MENTENG","Laki-laki","Kristen","11","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki-laki","Kristen","3","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","CIKINI","Laki-laki","Kristen","11","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki-laki","Kristen","4","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki-laki","Kristen","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki-laki","Kristen","1","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki-laki","Kristen","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki-laki","Kristen","3","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki-laki","Kristen","5","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki-laki","Kristen","3","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki-laki","Kristen","8","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki-laki","Kristen","1","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki-laki","Kristen","15","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA","Laki-laki","Kristen","2","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","GALUR","Laki-laki","Kristen","2","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI","Laki-laki","Kristen","16","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PENJARINGAN","Laki-laki","Kristen","3","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA","Laki-laki","Kristen","3","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA","Laki-laki","Kristen","4","2013"
"2013","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI","Perempuan","Islam","89","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PENJARINGAN","Perempuan","Islam","21","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA","Perempuan","Islam","10","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA","Perempuan","Islam","19","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PEJAGALAN","Perempuan","Islam","28","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PLUIT","Perempuan","Islam","10","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","TANJUNG PRIOK","Perempuan","Islam","123","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER JAYA","Perempuan","Islam","78","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO","Perempuan","Islam","70","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNGAI BAMBU","Perempuan","Islam","63","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG","Perempuan","Islam","126","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER AGUNG","Perempuan","Islam","42","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS","Perempuan","Islam","111","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KOJA","KOJA","Perempuan","Islam","85","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU UTARA","Perempuan","Islam","145","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KOJA","LAGOA","Perempuan","Islam","177","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KOJA","RAWA BADAK UTARA","Perempuan","Islam","116","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU SELATAN","Perempuan","Islam","59","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KOJA","RAWA BADAK SELATAN","Perempuan","Islam","79","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","CILINCING","Perempuan","Islam","104","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","SUKAPURA","Perempuan","Islam","57","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","MARUNDA","Perempuan","Islam","68","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU","Perempuan","Islam","149","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Perempuan","Islam","80","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","ROROTAN","Perempuan","Islam","90","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER BARAT","Perempuan","Islam","157","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Perempuan","Islam","28","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Perempuan","Islam","73","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL","Perempuan","Islam","40","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Perempuan","Islam","31","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Perempuan","Islam","31","2013"
"2013","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Perempuan","Islam","47","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Perempuan","Islam","92","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI","Perempuan","Islam","71","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","RAWA BUAYA","Perempuan","Islam","31","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE","Perempuan","Islam","31","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK","Perempuan","Islam","62","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Perempuan","Islam","105","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Perempuan","Islam","15","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Perempuan","Islam","14","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Perempuan","Islam","32","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Perempuan","Islam","28","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN","Perempuan","Islam","26","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU","Perempuan","Islam","23","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA","Perempuan","Islam","13","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TAMAN SARI","Perempuan","Islam","10","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KRUKUT","Perempuan","Islam","12","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MAPHAR","Perempuan","Islam","20","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TANGKI","Perempuan","Islam","14","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR","Perempuan","Islam","7","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN","Perempuan","Islam","13","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Perempuan","Islam","4","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TAMBORA","Perempuan","Islam","10","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR","Perempuan","Islam","20","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA","Perempuan","Islam","23","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Perempuan","Islam","32","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG","Perempuan","Islam","13","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Perempuan","Islam","21","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE","Perempuan","Islam","16","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","Islam","22","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","Islam","17","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","Islam","0","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","Islam","15","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","Islam","61","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Perempuan","Islam","60","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Perempuan","Islam","63","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Perempuan","Islam","23","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Perempuan","Islam","167","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","Islam","38","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","Islam","38","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","Islam","72","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","Islam","102","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","Islam","97","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL","Perempuan","Islam","16","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Perempuan","Islam","41","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH","Perempuan","Islam","94","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","PALMERAH","SLIPI","Perempuan","Islam","30","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA","Perempuan","Islam","46","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO","Perempuan","Islam","64","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN","Perempuan","Islam","45","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN","Perempuan","Islam","28","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Perempuan","Islam","59","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Perempuan","Islam","29","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Perempuan","Islam","75","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Perempuan","Islam","43","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO","Perempuan","Islam","44","2013"
"2013","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Perempuan","Islam","14","2013"
"2013","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR","Perempuan","Islam","43","2013"
"2013","DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT","Perempuan","Islam","51","2013"
"2013","DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM","Perempuan","Islam","95","2013"
